dataset,method,recipe_name,ordering_index,node_id,position,score
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,5,1,0.0034602077212184668
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,13,2,0.8200691938400269
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,3,3,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,8,4,0.15570934116840363
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,14,5,0.12456747144460678
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,12,6,0.18685120344161987
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,1,7,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,6,8,0.005536332260817289
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,10,9,0.2006920427083969
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,2,10,0.633217990398407
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,7,11,0.08650518953800201
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,4,12,0.020761245861649513
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,11,13,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,9,14,0.08996540307998657
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,16,15,0.08304498344659805
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,15,0,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,13,1,0.7993079423904419
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,3,2,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,12,3,0.23875433206558228
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,5,4,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,8,5,0.25605538487434387
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,14,6,0.12802767753601074
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,1,7,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,6,8,0.006920414976775646
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,10,9,0.16955016553401947
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,2,10,0.5328719615936279
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,7,11,0.0795847699046135
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,4,12,0.044982701539993286
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,11,13,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,9,14,0.19031143188476562
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,16,15,0.2560553550720215
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,5,0,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,3,1,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,8,2,0.1833910048007965
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,15,3,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,14,4,0.10726643353700638
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,13,5,0.9273356199264526
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,12,6,0.17301039397716522
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,1,7,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,6,8,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,10,9,0.2698962092399597
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,2,10,0.7439446449279785
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,7,11,0.22145327925682068
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,4,12,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,11,13,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,9,14,0.08996539562940598
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,16,15,0.13494810461997986
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,15,0,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,5,1,0.0034602077212184668
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,3,2,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,13,3,0.8339100480079651
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,8,4,0.17301037907600403
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,14,5,0.17993079125881195
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,12,6,0.26989617943763733
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,1,7,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,6,8,0.0069204154424369335
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,10,9,0.19031143188476562
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,2,10,0.6678200960159302
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,7,11,0.17993080615997314
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,4,12,0.031141867861151695
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,11,13,0.0069204154424369335
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,9,14,0.1833910048007965
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,16,15,0.1764705777168274
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,3,0,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,8,1,0.15916955471038818
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,5,2,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,15,3,0.020761245861649513
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,14,4,0.20761246979236603
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,13,5,0.8650519847869873
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,12,6,0.1660899519920349
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,1,7,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,6,8,0.009688581340014935
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,10,9,0.06920415163040161
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,2,10,0.6851210594177246
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,7,11,0.06574394553899765
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,4,12,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,11,13,0.031833913177251816
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,9,14,0.06574394553899765
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,16,15,0.0968858152627945
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,5,0,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,13,1,0.9238755106925964
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,12,2,0.15570934116840363
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,15,3,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,3,4,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,8,5,0.22491350769996643
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,14,6,0.1487889289855957
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,1,7,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,6,8,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,10,9,0.24221454560756683
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,2,10,0.7301038503646851
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,7,11,0.13494810461997986
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,4,12,0.07612457126379013
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,11,13,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,9,14,0.12456747889518738
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,16,15,0.15570934116840363
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,15,0,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,3,1,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,5,2,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,8,3,0.27681660652160645
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,13,4,0.7820069789886475
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,12,5,0.14532873034477234
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,14,6,0.15570932626724243
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,1,7,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,6,8,0.009688581340014935
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,10,9,0.23875431716442108
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,2,10,0.6574394702911377
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,7,11,0.04498269781470299
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,4,12,0.034602075815200806
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,11,13,0.024913495406508446
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,9,14,0.0968858152627945
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,16,15,0.10726644098758698
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,5,0,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,3,1,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,13,2,0.9377162456512451
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,8,3,0.20415225625038147
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,12,4,0.193771630525589
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,15,5,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,14,6,0.06228373572230339
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,1,7,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,6,8,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,10,9,0.2283737063407898
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,2,10,0.6539792418479919
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,7,11,0.12802767753601074
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,4,12,0.12110726535320282
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,11,13,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,9,14,0.07958477735519409
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,16,15,0.05536331981420517
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,13,0,0.858131468296051
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,15,1,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,5,2,0.0069204154424369335
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,12,3,0.15224912762641907
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,3,4,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,8,5,0.2629757821559906
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,14,6,0.2283737063407898
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,1,7,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,6,8,0.017993079498410225
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,10,9,0.19031143188476562
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,2,10,0.633217990398407
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,7,11,0.0795847699046135
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,4,12,0.041522491723299026
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,11,13,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,9,14,0.20415225625038147
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,16,15,0.22145327925682068
captaincookrecipes,sager,microwaveeggsandwich,0,12,0,0.07526881247758865
captaincookrecipes,sager,microwaveeggsandwich,0,9,1,0.9462366104125977
captaincookrecipes,sager,microwaveeggsandwich,0,3,2,0.06093189865350723
captaincookrecipes,sager,microwaveeggsandwich,0,1,3,0.22580644488334656
captaincookrecipes,sager,microwaveeggsandwich,0,4,4,0.7240143418312073
captaincookrecipes,sager,microwaveeggsandwich,0,11,5,0.7311827540397644
captaincookrecipes,sager,microwaveeggsandwich,0,8,6,0.9534049034118652
captaincookrecipes,sager,microwaveeggsandwich,0,6,7,0.0
captaincookrecipes,sager,microwaveeggsandwich,0,5,8,0.0
captaincookrecipes,sager,microwaveeggsandwich,0,10,9,0.00358422938734293
captaincookrecipes,sager,microwaveeggsandwich,0,2,10,0.0695340484380722
captaincookrecipes,sager,microwaveeggsandwich,0,7,11,0.7992830872535706
captaincookrecipes,sager,microwaveeggsandwich,0,13,12,0.21146953105926514
captaincookrecipes,sager,microwaveeggsandwich,1,12,0,0.05734767019748688
captaincookrecipes,sager,microwaveeggsandwich,1,3,1,0.05017921328544617
captaincookrecipes,sager,microwaveeggsandwich,1,1,2,0.2616487741470337
captaincookrecipes,sager,microwaveeggsandwich,1,9,3,0.8924732208251953
captaincookrecipes,sager,microwaveeggsandwich,1,4,4,0.7526882290840149
captaincookrecipes,sager,microwaveeggsandwich,1,11,5,0.6774193644523621
captaincookrecipes,sager,microwaveeggsandwich,1,8,6,0.9462366104125977
captaincookrecipes,sager,microwaveeggsandwich,1,6,7,0.0
captaincookrecipes,sager,microwaveeggsandwich,1,5,8,0.0
captaincookrecipes,sager,microwaveeggsandwich,1,10,9,0.0
captaincookrecipes,sager,microwaveeggsandwich,1,2,10,0.062365591526031494
captaincookrecipes,sager,microwaveeggsandwich,1,7,11,0.9175627827644348
captaincookrecipes,sager,microwaveeggsandwich,1,13,12,0.4050179421901703
captaincookrecipes,sager,microwaveeggsandwich,2,3,0,0.11469534039497375
captaincookrecipes,sager,microwaveeggsandwich,2,1,1,0.2795698940753937
captaincookrecipes,sager,microwaveeggsandwich,2,4,2,0.7634408473968506
captaincookrecipes,sager,microwaveeggsandwich,2,12,3,0.10752688348293304
captaincookrecipes,sager,microwaveeggsandwich,2,11,4,0.7419355511665344
captaincookrecipes,sager,microwaveeggsandwich,2,8,5,0.9333332777023315
captaincookrecipes,sager,microwaveeggsandwich,2,6,6,0.0
captaincookrecipes,sager,microwaveeggsandwich,2,5,7,0.0
captaincookrecipes,sager,microwaveeggsandwich,2,9,8,0.9749103784561157
captaincookrecipes,sager,microwaveeggsandwich,2,10,9,0.0
captaincookrecipes,sager,microwaveeggsandwich,2,2,10,0.034408606588840485
captaincookrecipes,sager,microwaveeggsandwich,2,7,11,0.8351255059242249
captaincookrecipes,sager,microwaveeggsandwich,2,13,12,0.17204301059246063
captaincookrecipes,sager,microwaveeggsandwich,3,3,0,0.09677419066429138
captaincookrecipes,sager,microwaveeggsandwich,3,1,1,0.2222222238779068
captaincookrecipes,sager,microwaveeggsandwich,3,4,2,0.7706093788146973
captaincookrecipes,sager,microwaveeggsandwich,3,12,3,0.09677419066429138
captaincookrecipes,sager,microwaveeggsandwich,3,11,4,0.7777777314186096
captaincookrecipes,sager,microwaveeggsandwich,3,8,5,0.9175626635551453
captaincookrecipes,sager,microwaveeggsandwich,3,9,6,0.9928314685821533
captaincookrecipes,sager,microwaveeggsandwich,3,6,7,0.0
captaincookrecipes,sager,microwaveeggsandwich,3,5,8,0.0
captaincookrecipes,sager,microwaveeggsandwich,3,10,9,0.0
captaincookrecipes,sager,microwaveeggsandwich,3,2,10,0.050896055996418
captaincookrecipes,sager,microwaveeggsandwich,3,7,11,0.7956989407539368
captaincookrecipes,sager,microwaveeggsandwich,3,13,12,0.18637992441654205
captaincookrecipes,sager,microwaveeggsandwich,4,3,0,0.09677419066429138
captaincookrecipes,sager,microwaveeggsandwich,4,12,1,0.06451612710952759
captaincookrecipes,sager,microwaveeggsandwich,4,9,2,0.9569892883300781
captaincookrecipes,sager,microwaveeggsandwich,4,1,3,0.3225806653499603
captaincookrecipes,sager,microwaveeggsandwich,4,4,4,0.8637992143630981
captaincookrecipes,sager,microwaveeggsandwich,4,11,5,0.7885304689407349
captaincookrecipes,sager,microwaveeggsandwich,4,8,6,0.9068100452423096
captaincookrecipes,sager,microwaveeggsandwich,4,6,7,0.0
captaincookrecipes,sager,microwaveeggsandwich,4,5,8,0.0
captaincookrecipes,sager,microwaveeggsandwich,4,10,9,0.0
captaincookrecipes,sager,microwaveeggsandwich,4,2,10,0.03870967775583267
captaincookrecipes,sager,microwaveeggsandwich,4,7,11,0.7849462628364563
captaincookrecipes,sager,microwaveeggsandwich,4,13,12,0.10394265502691269
captaincookrecipes,sager,microwaveeggsandwich,5,12,0,0.05734767019748688
captaincookrecipes,sager,microwaveeggsandwich,5,3,1,0.05017921328544617
captaincookrecipes,sager,microwaveeggsandwich,5,1,2,0.2616487741470337
captaincookrecipes,sager,microwaveeggsandwich,5,4,3,0.7634408473968506
captaincookrecipes,sager,microwaveeggsandwich,5,9,4,0.9139784574508667
captaincookrecipes,sager,microwaveeggsandwich,5,11,5,0.6953404545783997
captaincookrecipes,sager,microwaveeggsandwich,5,8,6,0.9318995475769043
captaincookrecipes,sager,microwaveeggsandwich,5,6,7,0.0
captaincookrecipes,sager,microwaveeggsandwich,5,5,8,0.0
captaincookrecipes,sager,microwaveeggsandwich,5,10,9,0.01433691754937172
captaincookrecipes,sager,microwaveeggsandwich,5,2,10,0.1548387110233307
captaincookrecipes,sager,microwaveeggsandwich,5,7,11,0.9068100452423096
captaincookrecipes,sager,microwaveeggsandwich,5,13,12,0.4050179123878479
captaincookrecipes,sager,microwaveeggsandwich,6,3,0,0.09677419066429138
captaincookrecipes,sager,microwaveeggsandwich,6,1,1,0.2222222238779068
captaincookrecipes,sager,microwaveeggsandwich,6,12,2,0.09318996965885162
captaincookrecipes,sager,microwaveeggsandwich,6,4,3,0.827957034111023
captaincookrecipes,sager,microwaveeggsandwich,6,9,4,0.9641578197479248
captaincookrecipes,sager,microwaveeggsandwich,6,11,5,0.8458781242370605
captaincookrecipes,sager,microwaveeggsandwich,6,8,6,0.9318996071815491
captaincookrecipes,sager,microwaveeggsandwich,6,6,7,0.0
captaincookrecipes,sager,microwaveeggsandwich,6,5,8,0.0
captaincookrecipes,sager,microwaveeggsandwich,6,10,9,0.0
captaincookrecipes,sager,microwaveeggsandwich,6,2,10,0.040143366903066635
captaincookrecipes,sager,microwaveeggsandwich,6,7,11,0.7025089263916016
captaincookrecipes,sager,microwaveeggsandwich,6,13,12,0.10394264757633209
captaincookrecipes,sager,microwaveeggsandwich,7,12,0,0.05734767019748688
captaincookrecipes,sager,microwaveeggsandwich,7,3,1,0.05017921328544617
captaincookrecipes,sager,microwaveeggsandwich,7,9,2,0.9462366104125977
captaincookrecipes,sager,microwaveeggsandwich,7,1,3,0.3333333432674408
captaincookrecipes,sager,microwaveeggsandwich,7,4,4,0.7634408473968506
captaincookrecipes,sager,microwaveeggsandwich,7,11,5,0.6738351583480835
captaincookrecipes,sager,microwaveeggsandwich,7,8,6,0.9498208165168762
captaincookrecipes,sager,microwaveeggsandwich,7,6,7,0.0
captaincookrecipes,sager,microwaveeggsandwich,7,5,8,0.0
captaincookrecipes,sager,microwaveeggsandwich,7,10,9,0.017921147868037224
captaincookrecipes,sager,microwaveeggsandwich,7,2,10,0.07096774131059647
captaincookrecipes,sager,microwaveeggsandwich,7,7,11,0.820788562297821
captaincookrecipes,sager,microwaveeggsandwich,7,13,12,0.2759856879711151
captaincookrecipes,sager,microwaveeggsandwich,8,3,0,0.09677419066429138
captaincookrecipes,sager,microwaveeggsandwich,8,1,1,0.2222222238779068
captaincookrecipes,sager,microwaveeggsandwich,8,4,2,0.7706093788146973
captaincookrecipes,sager,microwaveeggsandwich,8,12,3,0.09677419066429138
captaincookrecipes,sager,microwaveeggsandwich,8,11,4,0.7777777314186096
captaincookrecipes,sager,microwaveeggsandwich,8,9,5,0.9569892287254333
captaincookrecipes,sager,microwaveeggsandwich,8,8,6,0.91756272315979
captaincookrecipes,sager,microwaveeggsandwich,8,6,7,0.0
